+ cd /ocean/projects/cis230065p/ashah12/cautical
+ export PYTHONUNBUFFERED=1
+ PYTHONUNBUFFERED=1
+ python3 run_cadical_experiments.py -j 64 --command time --timeout 10
Running on 32 files  |  3 base combos x 10 reps  +  3 orderi combos x 1 reps
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep7  10.00s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_al…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep8  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_al…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep9  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_al…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep10 10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_al…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep1  10.00s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_a…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep2  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_a…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep3  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_a…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep4  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_a…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep5  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_a…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep6  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_a…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep7  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_a…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep8  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_a…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep10 10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_a…
[TIMEOUT ] 824c21545e228872744675ae4ee32976-WCNFPlus_to_alien_14.cnf base rep9  10.02s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/824c21545e228872744675ae4ee32976-WCNFPlus_to_a…
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep1  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep2  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep3  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep4  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep6  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep5  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep7  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep8  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep9  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep10 10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep1  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep2  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep3  10.00s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep4  10.00s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep5  10.00s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep6  10.00s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep7  10.00s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep8  10.00s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep9  10.00s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep10 10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep1  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep2  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep3  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep4  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep5  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep6  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep7  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep8  10.00s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep9  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8704094951693f99fd21403a039c8131-mchess_16.cnf base rep10 10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8704094951693f99fd21403a039c8131-mchess_16.cnf
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep1  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep2  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep3  10.00s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep4  10.00s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep5  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep6  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep7  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep8  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep9  10.01s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep10 10.00s  |  e  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep1  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep2  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep3  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep4  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep5  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep6  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep7  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep8  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep9  10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep10 10.01s  |  e  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixed…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep1  10.00s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixe…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep2  10.00s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixe…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep3  10.00s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixe…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep4  10.00s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixe…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep5  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixe…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep6  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixe…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep7  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixe…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep8  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixe…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep9  10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixe…
[TIMEOUT ] 8d458780fb74c28c01a5fe89990ad521-mchess16-mixed-45percent-blocked.cnf base rep10 10.01s  |  e  --globaltimelim=120 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/8d458780fb74c28c01a5fe89990ad521-mchess16-mixe…
[TIMEOUT ] 965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf base rep1  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf
[TIMEOUT ] 965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf base rep2  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf
[TIMEOUT ] 965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf base rep4  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf
[TIMEOUT ] 965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf base rep3  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf
[TIMEOUT ] 965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf base rep5  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf
[TIMEOUT ] 965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf base rep6  10.00s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf
[TIMEOUT ] 965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf base rep7  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf
[TIMEOUT ] 965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf base rep8  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf
[TIMEOUT ] 965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf base rep9  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=5 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf
[TIMEOUT ] 965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf base rep1  10.01s  |  build/cadical --report=true --chrono=false --global=true --globalpreprocess=true --globalalphaasort=true --globalalphaagreedy=true --globalrecord=false  --globaltimelim=30 /ocean/projects/cis230065p/ashah12/cautical/satcomp_benchmarks_target/965ca988015c9aee5a1a7b2136c1fe5d-os_fwalk_12.cnf
